"action.invoked","$EditorTranslateAction","cn.yiiguxing.plugin.translate","LISTED","1","5","12064","321916"
"action.invoked","Git.Pull","Git4Idea","JB_BUNDLED","493","2875","12064","321916"
"action.invoked","Maven.ToggleLookNested","org.jetbrains.idea.maven","JB_BUNDLED","5","7","12064","321916"
"action.invoked","Vcs.Show.Local.Changes","","PLATFORM","69","182","12064","321916"
"action.invoked","Git.Merge","Git4Idea","JB_BUNDLED","101","455","12064","321916"
"action.invoked","bootRuntime.main.ChooseBootRuntimeAction","com.jetbrains.ChooseRuntime","JB_NOT_BUNDLED","110","199","12064","321916"
"action.invoked","NewProject","com.intellij.java","JB_BUNDLED","3","3","12064","321916"
"action.invoked","ChangePHPInterpreter","com.jetbrains.php","JB_BUNDLED","12","23","12064","321916"
"action.invoked","ProjectView.HideEmptyMiddlePackages","","PLATFORM","5","6","12064","321916"
"action.invoked","EditorCutLineEnd","","PLATFORM","1","1","12064","321916"
"action.invoked","KotlinGenerateToString","org.jetbrains.kotlin","JB_UPDATED_BUNDLED","1","2","12064","321916"
"action.invoked","ToggleBookmark8","","PLATFORM","3","3","12064","321916"
"action.invoked","Maven.IgnoreProjects","org.jetbrains.idea.maven","JB_BUNDLED","1","1","12064","321916"
"action.invoked","CompareClipboardWithSelection","","PLATFORM","82","205","12064","321916"
"action.invoked","InspectCode","","PLATFORM","61","131","12064","321916"
"action.invoked","UpdateFiles","","PLATFORM","3","19","12064","321916"
"action.invoked","EditorSetContentBasedBidiTextDirection","","PLATFORM","4","5","12064","321916"
"action.invoked","MoveStatementDown","","PLATFORM","3","3","12064","321916"
"action.invoked","me.laria.code.idea_caseconv.ScreamingSnakeCaseAction","me.laria.code.idea_caseconv","LISTED","1","1","12064","321916"
"action.invoked","Incrementer","redEyeGuy.rsunder10.plugin","LISTED","1","2","12064","321916"
"action.invoked","Runner.RestoreLayout","","PLATFORM","1","1","12064","321916"
"action.invoked","Kubernetes.HelmTemplateDiff","com.intellij.kubernetes","JB_NOT_BUNDLED","1","11","12064","321916"
"action.invoked","Jdbc.OpenConsole.New","com.intellij.database","JB_BUNDLED","3","3","12064","321916"
"action.invoked","stardust.actions.ReportStardustIssue","stardust","JB_NOT_BUNDLED","3","5","12064","321916"
"action.invoked","ComposerShowLogAction","com.jetbrains.php","JB_BUNDLED","1","2","12064","321916"
"action.invoked","NextWindow","","PLATFORM","1","1","12064","321916"
"action.invoked","MTDarkerTheme","com.mallowigi.idea","LISTED","1","2","12064","321916"
"action.invoked","GotoNextBookmark","","PLATFORM","11","25","12064","321916"
"action.invoked","Github.View.Pull.Request","org.jetbrains.plugins.github","JB_BUNDLED","37","49","12064","321916"
"action.invoked","ChangeColorScheme","","PLATFORM","49","157","12064","321916"
"action.invoked","XDebugger.MuteBreakpoints","","PLATFORM","14","46","12064","321916"
"action.invoked","_cursive.repl.actions/sync-files","com.cursiveclojure.cursive","LISTED","1","3","12064","321916"
"action.invoked","CollapseRegionRecursively","","PLATFORM","4","4","12064","321916"
"action.invoked","OnlineDocAction","","PLATFORM","3","3","12064","321916"
"action.invoked","Docker.AddDockerConnection","Docker","JB_BUNDLED","3","3","12064","321916"
"action.invoked","Quokka.StopQuokkaOnFile","quokka.js","LISTED","1","1","12064","321916"
"action.invoked","VimActions","IdeaVIM","JB_NOT_BUNDLED","15","26","12064","321916"
"action.invoked","Session.Close","com.intellij.database","JB_BUNDLED","1","1","12064","321916"
"action.invoked","HideSideWindows","","PLATFORM","1","1","12064","321916"
"action.invoked","EditorNextWordWithSelection","","PLATFORM","1","1","12064","321916"
"action.invoked","org.jetbrains.r.debugger.RImportBaseDataAction","R4Intellij","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","_cursive.actions.paredit/barf-backwards","com.cursiveclojure.cursive","LISTED","1","1","12064","321916"
"action.invoked","PlantUML.Update","PlantUML_integration","LISTED","2","2","12064","321916"
"action.invoked","Reader","com.chesterccw.excelreader","LISTED","1","1","12064","321916"
"action.invoked","MissingInActions.PreviousIdentifierWithSelection","com.vladsch.MissingInActions","LISTED","1","1","12064","321916"
"action.invoked","PlantUML.Reload","PlantUML_integration","LISTED","2","2","12064","321916"
"action.invoked","MTOceanicTheme","com.mallowigi.idea","LISTED","2","7","12064","321916"
"action.invoked","GoCoreDumpAction","org.jetbrains.plugins.go","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","com.google.ide-perf.Tracer","com.google.ide-perf","LISTED","1","1","12064","321916"
"action.invoked","Build","","PLATFORM","1","4","12064","321916"
"action.invoked","ActivateDatabaseToolWindow","","PLATFORM","75","233","12064","321916"
"action.invoked","RiderUnitTestCoverSolutionAction","com.jetbrains.dotCover","JB_BUNDLED","2","3","12064","321916"
"action.invoked","EmojiAndSymbols","","PLATFORM","2","3","12064","321916"
"action.invoked","RunDashboard.Run","","PLATFORM","1","1","12064","321916"
"action.invoked","MessDetectorAddToIgnored","com.jetbrains.php","JB_BUNDLED","1","2","12064","321916"
"action.invoked","leetcode.ConfigAction","leetcode-editor","LISTED","1","5","12064","321916"
"action.invoked","PhpExtractClassAction","com.jetbrains.php","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","DiscordActionGroup.RenderUpdateAction","com.almightyalpaca.intellij.plugins.discord","LISTED","1","1","12064","321916"
"action.invoked","com.developerphil.adbidea.action.ClearDataAndRestartWithDebuggerAction","com.developerphil.adbidea","LISTED","1","2","12064","321916"
"action.invoked","SharedIndexes.DumpSharedIndex","intellij.indexing.shared","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","com.sburlyaev.cmd.plugin.actions.OpenTerminal","com.sburlyaev.terminal.plugin","LISTED","2","3","12064","321916"
"action.invoked","Docker.RemoteServers.StartContainer","Docker","JB_BUNDLED","1","8","12064","321916"
"action.invoked","git-commit-message-plugin.OpenPanelAction","git-commit-message-plugin","LISTED","1","1","12064","321916"
"action.invoked","EditorContextInfo","","PLATFORM","2","2","12064","321916"
"action.invoked","GotoRelated","","PLATFORM","2","3","12064","321916"
"action.invoked","CleanSelectionAction","","PLATFORM","1","2","12064","321916"
"action.invoked","EditorDeleteToLineEnd","","PLATFORM","1","1","12064","321916"
"action.invoked","CMake.ToggleCMakeAutoReload","","PLATFORM","2","3","12064","321916"
"action.invoked","Help.JetBrainsTV","","PLATFORM","4","4","12064","321916"
"action.invoked","RescanPythonModulesAndPackages","Pythonid","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","Hotswap","com.intellij.java","JB_BUNDLED","5","27","12064","321916"
"action.invoked","ExpandToLevel4","","PLATFORM","1","1","12064","321916"
"action.invoked","GenerateTestMethod","com.intellij.java","JB_BUNDLED","6","11","12064","321916"
"action.invoked","EditorMatchBrace","","PLATFORM","6","6","12064","321916"
"action.invoked","Apex.NewClassFile","com.illuminatedcloud2.intellij","LISTED","2","2","12064","321916"
"action.invoked","JavaScript.Debugger.ToggleExceptionBreakpoint","JavaScriptDebugger","JB_BUNDLED","4","4","12064","321916"
"action.invoked","TFFmtFileAction","org.intellij.plugins.hcl","JB_NOT_BUNDLED","10","68","12064","321916"
"action.invoked","WelcomeScreen.OpenSolution","","PLATFORM","3","3","12064","321916"
"action.invoked","com.intellij.ws.actions.ConvertCurlToHttpRequestAction","com.jetbrains.restClient","JB_BUNDLED","2","4","12064","321916"
"action.invoked","ShelveChanges.UnshelveWithDialog","","PLATFORM","2","3","12064","321916"
"action.invoked","ScrollPane-unitScrollUp","","PLATFORM","1","1","12064","321916"
"action.invoked","EditorDownWithSelection","","PLATFORM","2","2","12064","321916"
"action.invoked","ToggleFullScreen","","FROM_SOURCES","1","2","12064","321916"
"action.invoked","BuildProfile","","PLATFORM","1","1","12064","321916"
"action.invoked","EditorCodeBlockStart","","PLATFORM","3","3","12064","321916"
"action.invoked","ToggleZenMode","","PLATFORM","83","316","12064","321916"
"action.invoked","ShowKotlinBytecode","org.jetbrains.kotlin","JB_UPDATED_BUNDLED","29","77","12064","321916"
"action.invoked","EditorTab","","PLATFORM","8","9","12064","321916"
"action.invoked","Git.Squash.Commits","Git4Idea","JB_BUNDLED","2","2","12064","321916"
"action.invoked","FindDependantCodeInSolutionAction","","PLATFORM","1","1","12064","321916"
"action.invoked","CollapseDocComments","","PLATFORM","7","10","12064","321916"
"action.invoked","Makefile.RefreshMakefileProject","com.intellij.clion-makefile","JB_BUNDLED","1","4","12064","321916"
"action.invoked","aspose.words.example","com.aspose.words.java.intellij.maven","LISTED","1","1","12064","321916"
"action.invoked","Maven.ToggleOffline","org.jetbrains.idea.maven","JB_BUNDLED","2","4","12064","321916"
"action.invoked","UiInspector","","PLATFORM","1","3","12064","321916"
"action.invoked","StringManipulation.AlignSelections","String_Manipulation","LISTED","2","3","12064","321916"
"action.invoked","org.jetbrains.r.run.graphics.ui.RZoomGraphicsAction","R4Intellij","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","WelcomeScreen.ManageLicense","","PLATFORM","42","58","12064","321916"
"action.invoked","PsiViewerForContext","","PLATFORM","3","34","12064","321916"
"action.invoked","ViewMainMenu","","PLATFORM","58","129","12064","321916"
"action.invoked","ShowExperiments","","PLATFORM","17","19","12064","321916"
"action.invoked","IntroduceField","","PLATFORM","14","32","12064","321916"
"action.invoked","EscapeEntities","","PLATFORM","3","81","12064","321916"
"action.invoked","UML.ShowChanges","com.intellij.diagram","JB_BUNDLED","3","3","12064","321916"
"action.invoked","CollapseBlock","","PLATFORM","5","8","12064","321916"
"action.invoked","Git.CherryPick.Abort","Git4Idea","JB_BUNDLED","2","5","12064","321916"
"action.invoked","GenerateEntityListenerMethods","com.intellij.javaee.jpa","JB_BUNDLED","1","1","12064","321916"
"action.invoked","MethodDuplicates","com.intellij.java","JB_BUNDLED","3","10","12064","321916"
"action.invoked","RunConfiguration","","PLATFORM","4","4","12064","321916"
"action.invoked","Cargo.ShowSettings","org.rust.lang","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","CopySourceRootPath","","PLATFORM","1","1","12064","321916"
"action.invoked","Generate.SetAccessor.Dart","Dart","JB_NOT_BUNDLED","1","1","12064","321916"
"action.invoked","NewFormSnapshot","com.intellij.uiDesigner","JB_BUNDLED","1","1","12064","321916"
"action.invoked","CloudConfigSelfSettingsAction","com.intellij.CloudConfig","JB_BUNDLED","10","10","12064","321916"
"action.invoked","com.jetbrains.plugins.vagrant.actions.VagrantUpAction","org.jetbrains.plugins.vagrant","JB_BUNDLED","4","17","12064","321916"
"action.invoked","PasteMultiple","","PLATFORM","9","9","12064","321916"
"action.invoked","JupyterClearOutputsAction","Pythonid","JB_BUNDLED","2","21","12064","321916"
"action.invoked","AttachToUnityProcessAction","com.intellij.resharper.unity","JB_BUNDLED","3","10","12064","321916"
"action.invoked","ActivateBuildToolWindow","","PLATFORM","8","8","12064","321916"
"action.invoked","PhpDebugBreakAtFirstLine","com.jetbrains.php","JB_BUNDLED","7","22","12064","321916"
"action.invoked","CodeStream.NewMergeRequest","com.codestream.jetbrains-codestream","LISTED","1","2","12064","321916"
"action.invoked","ShowLiveRunConfigurations","","PLATFORM","1","1","12064","321916"
"action.invoked","StringManipulation.RemoveNewLinesAction","String_Manipulation","LISTED","2","6","12064","321916"
"action.invoked","Debug","","PLATFORM","23","92","12064","321916"
"action.invoked","JS.TypeScript.Compile","JavaScript","JB_BUNDLED","5","9","12064","321916"
"action.invoked","ShowSQLLog","com.intellij.database","JB_BUNDLED","3","4","12064","321916"
"action.invoked","RiderNuGetShowSettingsAction","","PLATFORM","1","1","12064","321916"
"action.invoked","ShowModulesDependencies","","PLATFORM","3","6","12064","321916"
"action.invoked","EditorReverseLines","","PLATFORM","3","3","12064","321916"
